Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MILLS,129,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2123000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,44178000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,PAGE,145,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,33392000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,123440000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,SOUTHWEST,70,TAYLOR,173,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,43721000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,AUDUBON,9,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,146513000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,145213000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,394642000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,178914000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,124957000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,103178000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,40897000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,81787000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,38355000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,276321000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,109284000.00,10.10
CENSUS,2017,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,169088000.00,10.10
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,BARTON,9,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,290561000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,DICKINSON,41,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,73268000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,33217000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,21434000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,26684000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MARION,115,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,79502000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,MCPHERSON,113,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,60809000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RICE,159,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,150852000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSH,165,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18198000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,RUSSELL,167,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,17053000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,SALINE,169,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,34765000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,27909000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,CHASE,17,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,66721000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,COFFEY,31,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,24818000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15373000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,65112000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,GEARY,61,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16962000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LINN,107,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19133000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,LYON,111,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,74122000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MIAMI,121,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18769000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,MORRIS,127,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,101783000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,OSAGE,139,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,25488000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9947000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,37905000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLAY,27,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,39334000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,CLOUD,29,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,20328000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,63982000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,58150000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,17968000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,57747000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48939000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,90137000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,27465000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,SMITH,183,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,31207000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,94892000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,ATCHISON,5,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18291000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,BROWN,13,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19786000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,DONIPHAN,43,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4647000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JACKSON,85,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,30825000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,JEFFERSON,87,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,30809000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13037000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,MARSHALL,117,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,32513000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,NEMAHA,131,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,121309000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,59546000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,RILEY,161,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18631000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHEAST,70,WYANDOTTE,209,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,502000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,CHEYENNE,23,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,64896000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,DECATUR,39,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,186155000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,GRAHAM,65,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13696000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,NORTON,137,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,81615000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,RAWLINS,153,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,33517000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERIDAN,179,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,260297000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,SHERMAN,181,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,37817000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,NORTHWEST,10,THOMAS,193,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,119125000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,BARBER,7,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,55353000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,35426000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,158949000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,46313000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,59615000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,29275000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18648000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,230575000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,180074000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,RENO,155,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,100738000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,23941000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,116092000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18918000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,ALLEN,1,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16725000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BOURBON,11,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,54009000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,BUTLER,15,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,187237000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,21016000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,25796000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,COWLEY,35,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,42529000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,CRAWFORD,37,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,23585000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,ELK,49,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,29541000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,88175000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,LABETTE,99,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,110303000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,39476000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,NEOSHO,133,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,36032000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,WILSON,205,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,12581000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHEAST,90,WOODSON,207,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,24801000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,CLARK,25,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,96434000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,FINNEY,55,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,641954000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,FORD,57,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,406481000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,GRANT,67,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,733861000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,GRAY,69,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,871310000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,HAMILTON,75,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,294387000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,HASKELL,81,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1052929000.00,4.60
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,HODGEMAN,83,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, INCL PRODUCTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,151964000.00,4.60
