Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,SOUTH,80,GLOUCESTER,15,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,94853000.00,11.40
CENSUS,2017,YEAR,,COUNTY,NEW JERSEY,34,SOUTH,80,SALEM,33,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,90351000.00,11.40
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,COLFAX,7,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,746000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,CURRY,9,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,31525000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,DE BACA,11,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5486000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,GUADALUPE,19,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,304000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,HARDING,21,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,41000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,MORA,33,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2303000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,QUAY,37,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,6392000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,ROOSEVELT,41,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,30125000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,SAN MIGUEL,47,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,714000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,TORRANCE,57,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11354000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHEAST,30,UNION,59,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,8121000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4825000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,CIBOLA,6,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,189000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,MCKINLEY,31,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,636000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,RIO ARRIBA,39,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5226000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SAN JUAN,45,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,67795000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,7898000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13858000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,TAOS,55,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4201000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,NORTHWEST,10,VALENCIA,61,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4729000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,CHAVES,5,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,42991000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,228899000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,EDDY,15,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48181000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LEA,25,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,33241000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LINCOLN,27,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,399000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9408000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,CATRON,3,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,134000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,GRANT,17,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,618000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,HIDALGO,23,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,12956000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,LUNA,29,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48403000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SIERRA,51,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9826000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SOCORRO,53,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9212000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,CAYUGA,11,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,69912000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,CHENANGO,17,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,17863000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,CORTLAND,23,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13688000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,HERKIMER,43,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13544000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,MADISON,53,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,28115000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,ONEIDA,65,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,29941000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,39678000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,OSWEGO,75,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,20901000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,CENTRAL,50,OTSEGO,77,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19405000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,ALBANY,1,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,36276000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,FULTON,35,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4338000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,MONTGOMERY,57,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,17874000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,RENSSELAER,83,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,24295000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,SARATOGA,91,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19030000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,SCHENECTADY,93,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3510000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,SCHOHARIE,95,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,20108000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,EASTERN,60,WASHINGTON,115,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,24501000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,KINGS,47,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,NASSAU,59,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,NEW YORK,61,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,45000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,QUEENS,81,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,58000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,RICHMOND,85,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,LONG ISLAND,91,SUFFOLK,103,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,204013000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHEAST,30,CLINTON,19,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,44559000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHEAST,30,ESSEX,31,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,6774000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHEAST,30,FRANKLIN,33,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16077000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHEAST,30,HAMILTON,41,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHEAST,30,WARREN,113,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHERN,20,JEFFERSON,45,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,35729000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHERN,20,LEWIS,49,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,21120000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,NORTHERN,20,ST LAWRENCE,89,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,33709000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,49390000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,DELAWARE,25,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13291000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,28449000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,GREENE,39,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9222000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,ORANGE,71,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,66539000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,PUTNAM,79,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2866000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,ROCKLAND,87,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2056000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,SULLIVAN,105,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5593000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,ULSTER,111,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48002000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHEAST,90,WESTCHESTER,119,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5052000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHERN,80,BROOME,7,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,10396000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHERN,80,CHEMUNG,15,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,9615000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHERN,80,SCHUYLER,97,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15154000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHERN,80,TIOGA,107,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,12205000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHERN,80,TOMPKINS,109,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15932000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHWEST,70,ALLEGANY,3,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,25711000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHWEST,70,CATTARAUGUS,9,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19887000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHWEST,70,CHAUTAUQUA,13,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,73257000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,SOUTHWEST,70,STEUBEN,101,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,69620000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,61966000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,GENESEE,37,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,80701000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,LIVINGSTON,51,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,55238000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,MONROE,55,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,66638000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,75458000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,ONTARIO,69,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,63250000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,ORLEANS,73,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,133165000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,SENECA,99,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,47126000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,WAYNE,117,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,155475000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,WYOMING,121,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,64892000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NEW YORK,36,WESTERN,40,YATES,123,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,47247000.00,11.10
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,73263000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,31,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,23283000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,49,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,36777000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,70014000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,147195000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,29564000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,73236000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,22973000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,100859000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,106981000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,162671000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,8475000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,21796000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11205000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16223000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,12380000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18884000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18769000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,27943000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48073000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,56546000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,15,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,80485000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CAMDEN,29,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,39253000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,38531000.00,16.20
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,18157000.00,16.20
